BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
577,"-127,80 €",null,null,null,null,null,null,null,null,null,null,null
579,"-5.345,13 €",null,null,null,null,null,null,null,null,null,null,null
581,"-8.868,93 €",null,null,null,null,null,null,null,null,null,null,null
583,"-3.749,78 €",null,null,null,null,null,null,null,null,null,null,null
585,"-4.302,22 €",null,null,null,null,null,null,null,null,null,null,null
587,"-669,00 €",null,null,null,null,null,null,null,null,null,null,null
589,"-4.883,98 €",null,null,null,null,null,null,null,null,null,null,null
591,"-20.243,23 €",null,null,null,null,null,null,null,null,null,null,null
593,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
595,"-7.830,50 €",null,null,null,null,null,null,null,null,null,null,null
597,"-30.764,76 €",null,null,null,null,null,null,null,null,null,null,null
599,"-9.999,21 €",null,null,null,null,null,null,null,null,null,null,null
601,"-7.333,53 €",null,null,null,null,null,null,null,null,null,null,null
603,"-352,99 €",null,null,null,null,null,null,null,null,null,null,null
605,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
607,"-10.060,09 €",null,null,null,null,null,null,null,null,null,null,null
609,"-12.428,52 €",null,null,null,null,null,null,null,null,null,null,null
611,"-18.217,76 €",null,null,null,null,null,null,null,null,null,null,null
613,"-7.514,44 €",null,null,null,null,null,null,null,null,null,null,null
615,"-5.646,88 €",null,null,null,null,null,null,null,null,null,null,null
617,"-6.071,54 €",null,null,null,null,null,null,null,null,null,null,null
619,"-5.525,13 €",null,null,null,null,null,null,null,null,null,null,null
621,"-12.330,32 €",null,null,null,null,null,null,null,null,null,null,null
623,"-13.653,73 €",null,null,null,null,null,null,null,null,null,null,null
625,"-11.928,23 €",null,null,null,null,null,null,null,null,null,null,null
627,"-4.672,52 €",null,null,null,null,null,null,null,null,null,null,null
629,"-6.357,90 €",null,null,null,null,null,null,null,null,null,null,null
631,"-8.697,47 €",null,null,null,null,null,null,null,null,null,null,null
633,"-3.532,99 €",null,null,null,null,null,null,null,null,null,null,null
635,"-6.357,38 €",null,null,null,null,null,null,null,null,null,null,null
637,"-5.623,41 €",null,null,null,null,null,null,null,null,null,null,null
639,"-5.167,73 €",null,null,null,null,null,null,null,null,null,null,null
641,"-9.616,67 €",null,null,null,null,null,null,null,null,null,null,null
643,"-955,10 €",null,null,null,null,null,null,null,null,null,null,null
645,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
647,"-17.110,61 €",null,null,null,null,null,null,null,null,null,null,null
649,"-3.435,63 €",null,null,null,null,null,null,null,null,null,null,null
651,"-971,51 €",null,null,null,null,null,null,null,null,null,null,null
653,"-16.461,02 €",null,null,null,null,null,null,null,null,null,null,null
655,"-2.641,76 €",null,null,null,null,null,null,null,null,null,null,null
657,"-6.513,88 €",null,null,null,null,null,null,null,null,null,null,null
659,"-5.393,01 €",null,null,null,null,null,null,null,null,null,null,null
661,"-27.472,26 €",null,null,null,null,null,null,null,null,null,null,null
663,"-2.930,83 €",null,null,null,null,null,null,null,null,null,null,null
665,"-479,90 €",null,null,null,null,null,null,null,null,null,null,null
667,"-15.720,94 €",null,null,null,null,null,null,null,null,null,null,null
669,"-1.803,23 €",null,null,null,null,null,null,null,null,null,null,null
671,"-8.958,12 €",null,null,null,null,null,null,null,null,null,null,null
673,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
675,"-490,45 €",null,null,null,null,null,null,null,null,null,null,null
677,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
679,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
681,"-2.235,19 €",null,null,null,null,null,null,null,null,null,null,null
683,"-10.075,97 €",null,null,null,null,null,null,null,null,null,null,null
685,"-13.362,06 €",null,null,null,null,null,null,null,null,null,null,null
687,"-6.801,88 €",null,null,null,null,null,null,null,null,null,null,null
689,"-2.447,62 €",null,null,null,null,null,null,null,null,null,null,null
691,"-7.881,47 €",null,null,null,null,null,null,null,null,null,null,null
693,"-2.566,69 €",null,null,null,null,null,null,null,null,null,null,null
695,"-5.502,82 €",null,null,null,null,null,null,null,null,null,null,null
697,"-8.018,95 €",null,null,null,null,null,null,null,null,null,null,null
699,"-4.951,61 €",null,null,null,null,null,null,null,null,null,null,null
701,"-6.973,19 €",null,null,null,null,null,null,null,null,null,null,null
703,"-18.314,95 €",null,null,null,null,null,null,null,null,null,null,null
705,"-3.389,37 €",null,null,null,null,null,null,null,null,null,null,null
707,"-3.200,42 €",null,null,null,null,null,null,null,null,null,null,null
709,"-7.741,67 €",null,null,null,null,null,null,null,null,null,null,null
711,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
713,"-838,92 €",null,null,null,null,null,null,null,null,null,null,null
715,"-9.681,36 €",null,null,null,null,null,null,null,null,null,null,null
717,"-3.806,95 €",null,null,null,null,null,null,null,null,null,null,null
719,"-4.712,44 €",null,null,null,null,null,null,null,null,null,null,null
721,"-2.572,12 €",null,null,null,null,null,null,null,null,null,null,null
723,"-3.355,67 €",null,null,null,null,null,null,null,null,null,null,null
725,"-1.145,89 €",null,null,null,null,null,null,null,null,null,null,null
727,"-7.983,57 €",null,null,null,null,null,null,null,null,null,null,null
729,"-1.924,37 €",null,null,null,null,null,null,null,null,null,null,null
731,"-6.705,48 €",null,null,null,null,null,null,null,null,null,null,null
733,"-6.044,75 €",null,null,null,null,null,null,null,null,null,null,null
735,"-3.294,28 €",null,null,null,null,null,null,null,null,null,null,null
737,"-12.448,51 €",null,null,null,null,null,null,null,null,null,null,null
739,"-4.170,88 €",null,null,null,null,null,null,null,null,null,null,null
741,"-3.635,21 €",null,null,null,null,null,null,null,null,null,null,null
743,"-3.246,98 €",null,null,null,null,null,null,null,null,null,null,null
745,"-13.675,89 €",null,null,null,null,null,null,null,null,null,null,null
747,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
749,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
751,"-24.303,20 €",null,null,null,null,null,null,null,null,null,null,null
753,"-11.372,32 €",null,null,null,null,null,null,null,null,null,null,null
755,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
757,"-1.221,04 €",null,null,null,null,null,null,null,null,null,null,null
759,"-5.003,74 €",null,null,null,null,null,null,null,null,null,null,null
761,"-4.751,78 €",null,null,null,null,null,null,null,null,null,null,null
763,"-3.785,65 €",null,null,null,null,null,null,null,null,null,null,null
765,"-6.587,58 €",null,null,null,null,null,null,null,null,null,null,null
767,"-3.116,49 €",null,null,null,null,null,null,null,null,null,null,null
769,"-10.586,11 €",null,null,null,null,null,null,null,null,null,null,null
771,"-5.592,53 €",null,null,null,null,null,null,null,null,null,null,null
773,"-2.170,46 €",null,null,null,null,null,null,null,null,null,null,null
775,"-10.554,63 €",null,null,null,null,null,null,null,null,null,null,null
777,"-1.445,19 €",null,null,null,null,null,null,null,null,null,null,null
779,"-6.186,48 €",null,null,null,null,null,null,null,null,null,null,null
781,"-728,16 €",null,null,null,null,null,null,null,null,null,null,null
783,"-1.940,41 €",null,null,null,null,null,null,null,null,null,null,null
785,"-8.847,47 €",null,null,null,null,null,null,null,null,null,null,null
787,"-6.274,95 €",null,null,null,null,null,null,null,null,null,null,null
789,"-22.297,09 €",null,null,null,null,null,null,null,null,null,null,null
791,"-5.350,07 €",null,null,null,null,null,null,null,null,null,null,null
793,"-6.321,01 €",null,null,null,null,null,null,null,null,null,null,null
795,"-5.938,43 €",null,null,null,null,null,null,null,null,null,null,null
797,"-8.695,69 €",null,null,null,null,null,null,null,null,null,null,null
799,"-205,32 €",null,null,null,null,null,null,null,null,null,null,null
801,"-6.047,25 €",null,null,null,null,null,null,null,null,null,null,null
803,"-17.479,76 €",null,null,null,null,null,null,null,null,null,null,null
805,"-9.402,01 €",null,null,null,null,null,null,null,null,null,null,null
807,"-7.275,15 €",null,null,null,null,null,null,null,null,null,null,null
809,"-1.462,39 €",null,null,null,null,null,null,null,null,null,null,null
811,"-11.516,97 €",null,null,null,null,null,null,null,null,null,null,null
813,"-44.002,30 €",null,null,null,null,null,null,null,null,null,null,null
815,"-28.362,46 €",null,null,null,null,null,null,null,null,null,null,null
817,"-14.131,05 €",null,null,null,null,null,null,null,null,null,null,null
819,"-14.892,84 €",null,null,null,null,null,null,null,null,null,null,null
821,"-4.795,27 €",null,null,null,null,null,null,null,null,null,null,null
823,"-13.619,05 €",null,null,null,null,null,null,null,null,null,null,null
825,"-4.621,72 €",null,null,null,null,null,null,null,null,null,null,null
827,"-9.054,12 €",null,null,null,null,null,null,null,null,null,null,null
829,"-1.951,03 €",null,null,null,null,null,null,null,null,null,null,null
831,"-18.730,58 €",null,null,null,null,null,null,null,null,null,null,null
833,"-2.289,89 €",null,null,null,null,null,null,null,null,null,null,null
835,"-3.214,84 €",null,null,null,null,null,null,null,null,null,null,null
837,"-4.223,36 €",null,null,null,null,null,null,null,null,null,null,null
839,"-3.528,02 €",null,null,null,null,null,null,null,null,null,null,null
841,"-647,99 €",null,null,null,null,null,null,null,null,null,null,null
843,"-8.329,70 €",null,null,null,null,null,null,null,null,null,null,null
845,"-12.493,85 €",null,null,null,null,null,null,null,null,null,null,null
847,"-5.493,81 €",null,null,null,null,null,null,null,null,null,null,null
849,"-1.452,21 €",null,null,null,null,null,null,null,null,null,null,null
851,"-12.541,97 €",null,null,null,null,null,null,null,null,null,null,null
853,"-1.876,52 €",null,null,null,null,null,null,null,null,null,null,null
855,"-17.817,89 €",null,null,null,null,null,null,null,null,null,null,null
857,"-10.584,32 €",null,null,null,null,null,null,null,null,null,null,null
859,"-2.787,78 €",null,null,null,null,null,null,null,null,null,null,null
861,"-2.126,64 €",null,null,null,null,null,null,null,null,null,null,null
863,"-5.934,46 €",null,null,null,null,null,null,null,null,null,null,null
865,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
867,"-2.159,73 €",null,null,null,null,null,null,null,null,null,null,null
869,"-397,37 €",null,null,null,null,null,null,null,null,null,null,null
871,"-2.539,02 €",null,null,null,null,null,null,null,null,null,null,null
873,"-3.483,04 €",null,null,null,null,null,null,null,null,null,null,null
875,"-753,81 €",null,null,null,null,null,null,null,null,null,null,null
877,"-9.456,07 €",null,null,null,null,null,null,null,null,null,null,null
879,"-13.307,76 €",null,null,null,null,null,null,null,null,null,null,null
881,"-11.977,37 €",null,null,null,null,null,null,null,null,null,null,null
883,"-3.637,88 €",null,null,null,null,null,null,null,null,null,null,null
885,"-3.470,43 €",null,null,null,null,null,null,null,null,null,null,null
887,"-2.689,18 €",null,null,null,null,null,null,null,null,null,null,null
889,"-1.882,79 €",null,null,null,null,null,null,null,null,null,null,null
891,"-3.288,21 €",null,null,null,null,null,null,null,null,null,null,null
893,"-2.860,88 €",null,null,null,null,null,null,null,null,null,null,null
895,"-8.697,47 €",null,null,null,null,null,null,null,null,null,null,null
897,"-3.399,40 €",null,null,null,null,null,null,null,null,null,null,null
899,"-958,10 €",null,null,null,null,null,null,null,null,null,null,null
901,"-2.857,19 €",null,null,null,null,null,null,null,null,null,null,null
903,"-3.152,17 €",null,null,null,null,null,null,null,null,null,null,null
905,"-2.030,73 €",null,null,null,null,null,null,null,null,null,null,null
907,"-8.681,72 €",null,null,null,null,null,null,null,null,null,null,null
909,"-6.978,22 €",null,null,null,null,null,null,null,null,null,null,null
911,"-182,35 €",null,null,null,null,null,null,null,null,null,null,null
913,"-5.505,62 €",null,null,null,null,null,null,null,null,null,null,null
915,"-142,66 €",null,null,null,null,null,null,null,null,null,null,null
917,"0,00 €",null,null,null,null,null,null,null,null,null,null,null
919,"-2.776,78 €",null,null,null,null,null,null,null,null,null,null,null
921,"-48,59 €",null,null,null,null,null,null,null,null,null,null,null
923,"-838,92 €",null,null,null,null,null,null,null,null,null,null,null
925,"-13.299,96 €",null,null,null,null,null,null,null,null,null,null,null
927,"-17.024,19 €",null,null,null,null,null,null,null,null,null,null,null
929,"-1.210,67 €",null,null,null,null,null,null,null,null,null,null,null
931,"-14.427,26 €",null,null,null,null,null,null,null,null,null,null,null
933,"-5.212,89 €",null,null,null,null,null,null,null,null,null,null,null
935,"-20.439,15 €",null,null,null,null,null,null,null,null,null,null,null
937,"-6.453,48 €",null,null,null,null,null,null,null,null,null,null,null
939,"-2.236,29 €",null,null,null,null,null,null,null,null,null,null,null
941,"-1.572,70 €",null,null,null,null,null,null,null,null,null,null,null
943,"-8.760,88 €",null,null,null,null,null,null,null,null,null,null,null
945,"-7.625,00 €",null,null,null,null,null,null,null,null,null,null,null
947,"-14.726,51 €",null,null,null,null,null,null,null,null,null,null,null
949,"-7.326,40 €",null,null,null,null,null,null,null,null,null,null,null
951,"-315,80 €",null,null,null,null,null,null,null,null,null,null,null
